"","PEDU1","PEDU2","POCC1","POCC2","PSES1","PI1","PI2","PI3","PS1","PS2","PS3","PS4","DE1","DE2","SELD1","SELD2","SELD3","SELD4","SELD5","SIM1","SIM2","SIM3","SIM4","ANXI1","ANXI2","ANXI3","POSS1","POSS2","POSS3","TMP1","TMP2","TMP3","TMP4","TAC1","TAC2","TAC3","TAC4","CENV1","CU1","CU2","ARES1","ARES2","ARES3","SCORE"
"396","Illiteracy","Elementary","Government_Officer","Housewife",2,3,5,5,3,4,4,5,5,"Moderate","< 2","> 4",3,1,2,5,4,5,5,3,3,1,"Yes","No","Yes",5,1,5,5,5,5,5,4,3,"Khmer","Fullday","Enough","Enough","Maybe","2"
"397","Elementary","Illiteracy","Farmer","Farmer",2,5,4,4,4,5,4,4,5,"Moderate","< 2","> 4",3,2,4,5,5,4,5,4,5,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","1"
"398","Elementary","Elementary","Farmer","Farmer",1,3,3,3,3,3,3,3,5,"Far","Never","> 4",4,1,2,3,4,3,4,4,5,4,"No","No","Yes",3,3,3,3,4,4,2,2,3,"Khmer","Irregular","Enough","Enough","Maybe","1"
"399","Upper_Secondary","Lower_Secondary","Government_Officer","Housewife",2,3,4,5,3,3,3,2,3,"Moderate","< 2","> 4",4,3,4,4,4,4,5,2,4,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"400","Upper_Secondary","Elementary","Farmer","Farmer",2,4,4,4,2,2,5,2,3,"Moderate","2 to 4","< 2",4,1,5,5,5,5,2,1,1,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"401","Elementary","Elementary","Farmer","Housewife",2,4,4,4,3,4,4,5,5,"Moderate","Never","Never",3,4,2,5,2,4,4,3,3,3,"Yes","No","Yes",3,3,3,3,3,3,4,3,3,"Khmer","Fullday","Enough","Enough","Enough","0"
"402","Upper_Secondary","Upper_Secondary","Business","Housewife",3,5,5,5,5,3,4,5,4,"Moderate","< 2","> 4",3,2,5,4,5,4,5,5,4,3,"Yes","No","Yes",4,1,5,4,4,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"403","Upper_Secondary","Upper_Secondary","Farmer","Housewife",3,2,2,2,2,3,2,2,2,"Short","Never","< 2",1,1,1,1,1,1,3,2,2,2,"Yes","No","Yes",2,2,1,2,2,2,2,2,2,"Khmer","Fullday","Enough","Not_enough","Enough","1"
"404","Upper_Secondary","Upper_Secondary","Farmer","Farmer",2,2,2,2,2,2,2,2,2,"Moderate","Never","Never",2,2,2,2,2,2,2,2,2,2,"No","No","No",2,2,2,2,2,2,2,2,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"405","Others","Others","Farmer","Farmer",4,5,5,5,5,5,5,1,5,"Moderate","< 2","2 to 4",5,5,5,3,5,5,4,4,4,3,"Yes","No","Yes",3,5,3,1,4,4,1,5,3,"Khmer","Irregular","Not_enough","Not_enough","Enough","1"
"406","Elementary","Elementary","Farmer","Farmer",2,2,3,3,3,2,4,3,2,"Far","< 2","< 2",2,3,3,4,4,4,3,3,3,3,"Yes","No","No",4,3,3,4,4,2,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"407","Illiteracy","Illiteracy","Farmer","Farmer",3,4,3,3,4,4,4,3,3,"Moderate","< 2","2 to 4",4,2,4,2,5,3,4,3,4,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"408","Upper_Secondary","Lower_Secondary","Farmer","Farmer",2,5,3,5,3,3,4,5,3,"Moderate","< 2","> 4",4,1,3,3,4,4,4,3,1,4,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"409","Lower_Secondary","Illiteracy","Private_Sector","Housewife",2,5,5,5,4,4,4,3,4,"Moderate","> 4","< 2",5,5,5,4,4,3,4,4,4,4,"Yes","No","No",4,3,4,4,4,4,4,4,3,"Khmer","Fullday","Enough","Enough","Enough","0"
"410","Upper_Secondary","Lower_Secondary","Farmer","Farmer",4,5,5,5,4,5,5,5,5,"Far","< 2","2 to 4",5,1,5,5,5,5,5,1,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"411","Lower_Secondary","Elementary","Farmer","Farmer",2,3,3,2,2,2,1,2,2,"Moderate","< 2","> 4",5,1,2,5,5,5,5,1,3,3,"Yes","No","Yes",5,1,3,4,4,3,3,4,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"412","Lower_Secondary","Elementary","Farmer","Farmer",2,3,3,2,2,2,1,2,2,"Moderate","< 2","> 4",5,1,2,5,5,5,5,1,3,3,"Yes","No","Yes",5,1,3,4,4,3,3,4,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"413","Lower_Secondary","Elementary","Farmer","Farmer",2,5,4,5,3,3,2,5,5,"Moderate","< 2","> 4",4,1,5,5,5,5,5,1,3,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"French","Irregular","Enough","Enough","Enough","0"
"414","Others","Others","Business","Business",3,3,3,4,3,3,3,3,4,"Moderate","Never","< 2",3,2,4,4,3,4,4,2,3,3,"Yes","No","Yes",3,3,4,4,5,4,5,4,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"415","Elementary","Elementary","Farmer","Farmer",2,5,5,5,4,5,5,5,4,"Moderate","< 2","> 4",5,2,5,4,5,5,5,1,5,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"416","Elementary","Elementary","Farmer","Farmer",2,3,3,3,3,3,3,3,3,"Moderate","< 2","Never",3,3,4,3,3,3,3,3,3,3,"No","No","No",4,3,3,3,3,3,4,3,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"417","Elementary","Elementary","Farmer","Farmer",4,5,5,5,5,5,5,5,5,"Short","< 2","< 2",5,5,5,5,5,5,5,5,5,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"418","Upper_Secondary","Elementary","Farmer","Farmer",2,3,5,4,3,4,4,4,4,"Moderate","< 2","2 to 4",4,1,4,4,4,4,4,3,2,2,"Yes","No","Yes",5,2,4,4,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"419","Upper_Secondary","Elementary","Business","Housewife",3,3,2,4,2,3,3,3,3,"Short","< 2","Never",4,4,3,3,2,2,2,3,2,4,"Yes","Yes","No",4,2,3,4,4,4,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"420","Undergraduate","Lower_Secondary","Government_Officer","Housewife",3,4,5,5,3,4,3,5,5,"Moderate","< 2","> 4",5,2,5,5,4,5,5,1,2,3,"Yes","No","Yes",4,2,5,5,5,4,5,4,2,"Khmer","Irregular","Maybe","Enough","Enough","3"
"421","Elementary","Elementary","Farmer","Farmer",2,3,5,5,3,5,4,4,4,"Far","< 2","> 4",5,2,5,5,5,5,5,3,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","3"
"422","Illiteracy","Lower_Secondary","Farmer","Farmer",2,4,4,3,4,4,5,5,5,"Moderate","< 2","< 2",5,5,5,5,5,5,4,4,4,4,"Yes","No","No",4,4,5,5,4,5,5,5,2,"English","Irregular","Enough","Enough","Enough","1"
"423","Elementary","Elementary","Farmer","Farmer",4,3,3,3,3,3,3,3,3,"Moderate","< 2","< 2",3,3,3,3,3,3,3,3,3,3,"Yes","Yes","No",3,3,2,3,3,3,3,3,2,"Khmer","One_Shift","Not_enough","Enough","Enough","0"
"424","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,5,5,5,5,5,3,4,4,"Short","> 4","< 2",4,4,4,3,4,3,5,5,4,4,"Yes","Yes","Yes",4,4,4,3,4,4,5,2,3,"Khmer","Fullday","Not_enough","Enough","Enough","0"
"425","Illiteracy","Illiteracy","Unemployment","Housewife",2,3,3,3,3,4,3,3,3,"Moderate","2 to 4","< 2",3,3,3,3,3,3,3,3,3,3,"Yes","No","No",3,3,3,3,3,3,3,3,2,"Khmer","One_Shift","Enough","Enough","Enough","1"
"426","Illiteracy","Illiteracy","Unemployment","Housewife",2,3,3,3,3,4,3,3,3,"Moderate","2 to 4","< 2",3,3,3,3,3,3,3,3,3,3,"Yes","No","No",3,3,3,3,3,3,3,3,2,"Khmer","One_Shift","Enough","Enough","Enough","1"
"427","Elementary","Elementary","Farmer","Farmer",2,5,5,5,5,5,5,5,5,"Moderate","< 2","< 2",3,2,3,3,3,3,3,2,2,3,"Yes","No","Yes",4,3,4,5,5,4,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"428","Elementary","Elementary","Unemployment","Housewife",2,3,5,4,3,5,3,3,3,"Short","< 2","> 4",4,2,3,1,4,4,3,5,3,3,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"429","Elementary","Elementary","Business","Business",2,1,3,5,2,2,2,4,3,"Moderate","< 2","< 2",3,2,5,2,4,5,5,4,4,5,"Yes","Yes","No",2,3,2,3,3,3,3,3,2,"Khmer","Fullday","Enough","Enough","Not_enough","0"
"430","Lower_Secondary","Elementary","Farmer","Farmer",3,5,5,5,5,5,5,5,5,"Short","< 2","> 4",5,1,5,5,5,5,5,5,5,5,"Yes","No","Yes",5,2,5,4,4,4,4,4,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"431","Lower_Secondary","Elementary","Farmer","Farmer",3,5,5,5,5,5,5,5,5,"Short","< 2","> 4",5,1,5,5,5,5,5,5,5,5,"Yes","No","Yes",5,2,5,4,4,4,4,4,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"432","Upper_Secondary","Lower_Secondary","Business","Housewife",4,4,3,2,2,5,4,1,3,"Short","> 4","> 4",5,1,4,5,5,3,5,4,1,1,"Yes","Yes","Yes",5,1,3,5,5,5,4,5,3,"Khmer","One_Shift","Enough","Enough","Not_enough","1"
"433","Upper_Secondary","Upper_Secondary","Others","Housewife",2,3,4,4,3,4,4,4,4,"Far","2 to 4","> 4",4,1,5,4,5,5,4,2,2,4,"Yes","Yes","Yes",4,2,5,5,5,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"434","Lower_Secondary","Illiteracy","Farmer","Housewife",3,3,3,4,3,3,3,5,3,"Far","< 2","> 4",4,3,3,3,3,4,3,4,4,3,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"435","Elementary","Lower_Secondary","Business","Business",3,3,4,5,3,5,5,4,3,"Moderate","< 2","> 4",4,1,4,4,4,4,3,2,4,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Maybe","Maybe","0"
"436","Lower_Secondary","Lower_Secondary","Business","Business",2,3,5,3,3,5,3,3,4,"Moderate","< 2","< 2",5,2,5,3,5,5,5,3,3,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","1"
"437","Undergraduate","Elementary","Government_Officer","Housewife",2,4,4,4,4,4,4,4,4,"Moderate","< 2","> 4",5,2,3,3,5,5,5,3,4,3,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"438","Elementary","Illiteracy","Farmer","Farmer",2,3,2,5,3,2,4,4,3,"Far","< 2","> 4",5,2,4,4,4,4,5,2,2,2,"Yes","Yes","Yes",5,1,3,5,5,5,4,4,3,"Khmer","One_Shift","Enough","Enough","Not_enough","0"
"439","Elementary","Elementary","Others","Private_Sector",2,3,3,3,2,2,3,3,3,"Moderate","2 to 4","> 4",4,2,3,3,4,4,4,2,2,2,"Yes","No","Yes",3,3,4,4,3,4,3,4,2,"Khmer","Irregular","Enough","Maybe","Maybe","0"
"440","Undergraduate","Undergraduate","Business","Housewife",3,5,5,5,4,4,5,5,5,"Moderate","< 2","> 4",5,1,5,5,5,5,5,3,3,2,"Yes","Yes","Yes",5,3,5,5,4,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"441","Upper_Secondary","Lower_Secondary","Others","Private_Sector",2,3,2,2,2,2,2,2,3,"Far","Never","> 4",4,2,4,4,5,4,4,3,3,4,"Yes","No","Yes",5,2,4,4,5,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","1"
"442","Lower_Secondary","Elementary","Farmer","Housewife",3,4,5,5,5,5,5,5,4,"Moderate","2 to 4","> 4",4,5,4,4,4,4,4,2,4,2,"Yes","No","Yes",5,3,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"443","Upper_Secondary","Upper_Secondary","Private_Sector","Private_Sector",3,5,5,4,4,2,3,5,5,"Short","< 2","2 to 4",5,5,5,1,4,5,3,5,5,5,"Yes","Yes","Yes",5,3,4,5,5,5,3,5,2,"Khmer","Irregular","Enough","Maybe","Maybe","0"
"444","Lower_Secondary","Lower_Secondary","Government_Officer","Farmer",3,4,4,4,4,4,4,4,4,"Moderate","< 2","< 2",3,2,4,3,4,4,3,4,3,2,"Yes","No","Yes",4,3,5,4,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"445","Elementary","Elementary","Private_Sector","Housewife",3,5,5,5,5,5,5,5,5,"Moderate","2 to 4","> 4",5,1,5,4,4,5,5,4,2,4,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"446","Lower_Secondary","Lower_Secondary","Private_Sector","Private_Sector",3,5,5,3,5,4,5,5,4,"Moderate","< 2","> 4",5,1,4,5,5,5,5,2,4,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"447","Upper_Secondary","Lower_Secondary","Others","Housewife",3,4,4,4,3,4,4,4,4,"Far","2 to 4","> 4",4,2,5,4,5,4,4,2,2,4,"Yes","Yes","Yes",4,1,4,5,5,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"448","Lower_Secondary","Elementary","Business","Housewife",2,3,3,4,3,4,3,3,3,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,2,2,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"449","Lower_Secondary","Lower_Secondary","Business","Business",2,3,5,3,3,5,5,5,5,"Moderate","< 2","< 2",5,4,5,5,5,5,5,3,3,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","1"
"450","Upper_Secondary","Lower_Secondary","Farmer","Private_Sector",2,4,4,5,5,3,4,5,4,"Moderate","2 to 4","2 to 4",4,1,4,4,4,4,4,2,1,2,"Yes","No","No",5,2,4,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"451","Undergraduate","Upper_Secondary","Business","Government_Officer",3,4,5,4,5,4,4,5,3,"Moderate","2 to 4","2 to 4",4,1,5,4,5,5,5,1,3,2,"Yes","Yes","Yes",5,2,5,5,4,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"452","Undergraduate","Upper_Secondary","Business","Government_Officer",3,4,5,4,5,4,4,5,3,"Moderate","2 to 4","2 to 4",4,1,5,4,5,5,5,1,3,2,"Yes","Yes","Yes",5,2,5,5,4,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"453","Elementary","Elementary","Farmer","Housewife",4,4,4,4,2,2,4,4,4,"Moderate","< 2","> 4",5,2,4,4,5,4,5,2,4,5,"Yes","No","No",5,2,4,5,5,5,4,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"454","Elementary","Elementary","Farmer","Housewife",4,4,4,4,2,2,4,4,4,"Moderate","< 2","> 4",5,2,4,4,5,4,5,2,4,5,"Yes","No","No",5,2,4,5,5,5,4,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"455","Elementary","Elementary","Business","Housewife",2,4,3,4,4,3,3,3,3,"Moderate","2 to 4","2 to 4",4,4,3,3,3,3,4,3,4,3,"Yes","No","Yes",5,4,4,4,4,4,4,4,2,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","3"
"456","Graduate","Upper_Secondary","Private_Sector","Housewife",3,4,5,3,4,3,4,2,3,"Moderate","< 2","> 4",4,1,4,3,4,5,4,2,5,2,"Yes","No","Yes",3,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Maybe","Maybe","2"
"457","Elementary","Elementary","Farmer","Farmer",2,2,2,5,3,3,3,4,4,"Moderate","< 2","2 to 4",5,1,5,3,3,4,5,2,3,4,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","0"
"458","Undergraduate","Undergraduate","Government_Officer","Business",2,5,5,5,5,3,2,3,3,"Far","Never","> 4",5,1,4,4,4,3,5,2,3,1,"Yes","Yes","Yes",3,1,4,4,5,4,4,4,2,"Khmer","Irregular","Enough","Not_enough","Maybe","3"
"459","Lower_Secondary","Upper_Secondary","Business","Business",3,2,4,2,4,5,5,1,4,"Moderate","< 2","2 to 4",2,3,2,4,3,3,4,2,2,2,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"460","Elementary","Elementary","Farmer","Housewife",2,3,3,3,3,3,5,5,3,"Moderate","< 2","< 2",5,3,3,3,3,4,5,2,2,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"461","Lower_Secondary","Elementary","Farmer","Housewife",2,4,5,5,4,5,5,3,5,"Moderate","< 2","> 4",5,2,5,4,4,4,5,1,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"462","Elementary","Elementary","Farmer","Farmer",1,3,3,3,3,3,3,3,3,"Far","< 2","< 2",2,2,3,3,3,3,3,2,3,3,"Yes","No","No",4,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Not_enough","Not_enough","3"
"463","Elementary","Elementary","Farmer","Farmer",2,3,3,4,3,3,5,5,5,"Short","2 to 4","> 4",5,2,5,5,5,4,5,1,3,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"464","Elementary","Elementary","Farmer","Farmer",2,4,4,5,3,3,5,5,3,"Moderate","< 2","Never",4,2,4,3,4,5,4,1,5,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"465","Elementary","Elementary","Farmer","Farmer",2,4,5,5,3,5,5,4,3,"Moderate","< 2","< 2",2,2,2,3,2,2,3,3,5,3,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"466","Lower_Secondary","Lower_Secondary","Business","Business",2,2,4,3,2,2,2,3,3,"Moderate","Never","2 to 4",4,3,4,3,3,3,3,2,4,3,"Yes","Yes","Yes",4,1,5,4,5,4,3,5,2,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"467","Elementary","Elementary","Farmer","Housewife",3,4,4,4,2,5,5,4,4,"Short","< 2","< 2",3,1,4,4,3,5,4,2,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","2"
"468","Elementary","Upper_Secondary","Farmer","Farmer",2,4,5,5,3,5,5,5,3,"Moderate","< 2","< 2",2,2,3,4,3,4,3,3,5,3,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"469","Elementary","Illiteracy","Farmer","Housewife",2,3,3,3,3,5,3,5,3,"Moderate","Never","< 2",2,1,2,3,2,3,3,2,3,3,"Yes","No","Yes",4,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","3"
"470","Elementary","Elementary","Farmer","Farmer",2,2,3,3,2,5,2,2,2,"Moderate","< 2","> 4",3,2,1,4,4,4,4,4,2,5,"Yes","No","Yes",4,1,5,5,4,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"471","Graduate","Upper_Secondary","Government_Officer","Housewife",3,4,4,5,3,4,4,4,5,"Short","2 to 4","2 to 4",5,3,5,3,4,4,4,4,3,4,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Not_enough","Not_enough","3"
"472","Upper_Secondary","Elementary","Farmer","Farmer",2,2,3,5,3,4,5,5,3,"Moderate","< 2","2 to 4",2,2,2,3,2,3,5,2,4,5,"Yes","No","Yes",5,1,5,5,3,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Maybe","1"
"473","Lower_Secondary","Illiteracy","Farmer","Farmer",1,4,3,3,3,3,3,3,3,"Far","2 to 4","> 4",3,3,3,5,3,5,5,2,1,5,"No","No","Yes",3,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"474","Lower_Secondary","Lower_Secondary","Farmer","Business",2,4,4,4,3,3,3,3,3,"Far","< 2","2 to 4",2,3,3,4,4,4,5,1,3,3,"Yes","No","Yes",4,1,5,4,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","1"
"475","Elementary","Elementary","Private_Sector","Housewife",3,5,5,5,5,5,5,5,5,"Moderate","2 to 4","> 4",5,2,5,4,5,5,5,2,2,4,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"476","Upper_Secondary","Upper_Secondary","Government_Officer","Housewife",3,5,5,5,4,5,5,5,4,"Moderate","< 2","2 to 4",5,4,3,4,5,4,5,4,5,2,"Yes","Yes","Yes",5,3,5,5,5,5,5,5,3,"Khmer","One_Shift","Maybe","Maybe","Maybe","1"
"477","Undergraduate","Undergraduate","Government_Officer","Business",3,4,4,4,3,3,2,2,3,"Moderate","< 2","> 4",5,3,3,3,3,4,3,3,3,3,"Yes","Yes","Yes",4,1,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"478","Elementary","Elementary","Farmer","Housewife",2,4,4,4,3,3,3,3,3,"Far","2 to 4","> 4",3,3,4,3,4,4,4,3,3,3,"Yes","No","Yes",3,3,3,5,5,5,5,5,3,"English","Fullday","Enough","Enough","Enough","0"
"479","Upper_Secondary","Elementary","Government_Officer","Business",3,2,4,3,2,3,3,4,3,"Far","Never","2 to 4",5,4,4,4,4,5,5,2,3,2,"Yes","Yes","Yes",3,3,4,4,4,4,4,4,3,"Khmer","One_Shift","Enough","Maybe","Enough","3"
"480","Elementary","Others","Farmer","Housewife",1,3,3,5,3,2,5,5,3,"Far","< 2","2 to 4",5,1,3,3,4,2,4,2,5,4,"Yes","No","No",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"481","Lower_Secondary","Elementary","Government_Officer","Housewife",2,3,4,3,3,4,5,5,4,"Moderate","< 2","2 to 4",3,1,3,4,3,3,4,1,2,5,"Yes","No","Yes",4,3,5,3,5,3,3,5,3,"Khmer","One_Shift","Not_enough","Not_enough","Enough","2"
"482","Lower_Secondary","Elementary","Farmer","Farmer",2,4,3,3,3,3,5,5,3,"Moderate","< 2","2 to 4",3,3,3,4,3,3,4,1,2,5,"Yes","No","Yes",4,3,3,4,4,3,5,4,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"483","Elementary","Lower_Secondary","Farmer","Housewife",2,4,5,5,4,5,5,3,3,"Moderate","< 2","< 2",5,1,5,5,5,5,5,1,5,5,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"484","Lower_Secondary","Elementary","Others","Housewife",2,3,3,3,3,3,2,2,1,"Short","< 2","2 to 4",2,1,2,3,3,3,3,3,2,5,"Yes","Yes","No",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"485","Elementary","Elementary","Farmer","Housewife",2,4,5,5,4,5,5,3,3,"Moderate","< 2","< 2",5,1,5,5,5,5,5,1,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"486","Lower_Secondary","Elementary","Business","Business",2,2,5,4,2,2,2,4,4,"Moderate","< 2","> 4",4,2,5,3,5,5,5,2,2,4,"Yes","No","No",4,2,5,5,5,5,4,5,2,"Khmer","Irregular","Not_enough","Enough","Enough","0"
"487","Upper_Secondary","Upper_Secondary","Farmer","Housewife",2,2,5,5,2,3,3,3,3,"Moderate","< 2","< 2",5,2,5,3,5,3,5,3,2,3,"Yes","No","Yes",4,1,4,4,4,5,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"488","Upper_Secondary","Lower_Secondary","Others","Others",2,2,2,2,3,2,2,1,3,"Moderate","< 2","< 2",2,1,3,2,3,3,4,3,4,4,"No","No","No",4,2,5,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","1"
"489","Undergraduate","Undergraduate","Private_Sector","Business",3,4,5,4,4,5,3,5,4,"Moderate","< 2","> 4",4,2,3,2,4,4,3,2,4,1,"Yes","Yes","Yes",4,1,4,3,4,4,4,4,2,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"490","Elementary","Lower_Secondary","Business","Business",2,5,5,5,3,5,3,3,3,"Moderate","> 4","> 4",5,5,5,5,5,5,5,1,5,3,"Yes","No","Yes",5,2,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"491","Illiteracy","Others","Others","Housewife",2,2,4,5,2,3,5,4,4,"Moderate","Never","2 to 4",1,2,3,3,3,4,3,4,3,3,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"492","Lower_Secondary","Elementary","Business","Business",2,2,4,4,4,4,5,5,5,"Moderate","< 2","< 2",2,2,5,3,5,5,5,2,4,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"French","Irregular","Enough","Enough","Enough","0"
"493","Lower_Secondary","Lower_Secondary","Government_Officer","Housewife",2,2,3,2,2,3,2,1,3,"Moderate","< 2","Never",2,3,1,2,2,2,2,4,4,4,"Yes","No","Yes",4,1,5,5,5,5,5,5,1,"Khmer","Irregular","Enough","Enough","Not_enough","1"
"494","Elementary","Lower_Secondary","Others","Housewife",3,3,3,4,4,4,3,4,3,"Moderate","< 2","< 2",3,4,4,4,3,3,4,3,4,3,"No","No","No",5,5,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"495","Lower_Secondary","Illiteracy","Business","Housewife",2,4,4,4,3,3,3,3,3,"Moderate","< 2","> 4",3,2,4,3,4,4,5,2,2,2,"Yes","No","Yes",4,1,4,5,5,4,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"496","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,5,5,5,5,4,3,5,5,"Moderate","< 2","> 4",5,2,5,5,5,5,5,2,3,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Not_enough","Maybe","3"
"497","Others","Elementary","Others","Farmer",2,3,2,5,5,5,5,4,3,"Moderate","< 2","< 2",4,2,5,5,5,5,5,3,4,2,"Yes","No","No",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","0"
